goos: linux
goarch: amd64
pkg: map_benchmarking
cpu: 11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz
BenchmarkLookupHit/RoaringSet/sparse/random/n=1000000-16         	 6669828	       162.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupHit/GoSet/extreme/contiguous/n=1000000-16         	23642638	        52.54 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupHit/RoaringSet/extreme/contiguous/n=1000000-16    	86057340	        12.77 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupHit/GoSet/extreme/random/n=1000000-16             	25449583	        48.33 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupHit/RoaringSet/extreme/random/n=1000000-16        	 4356808	       267.9 ns/op	       0 B/op	       0 allocs/op
goos: linux
goarch: amd64
pkg: map_benchmarking
cpu: 11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz
BenchmarkLookupMiss/GoSet/dense/contiguous/n=1000-16         	     100	        18.75 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/dense/contiguous/n=1000-16    	     100	        39.21 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/dense/random/n=1000-16             	     100	        27.33 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/dense/random/n=1000-16        	     100	        35.84 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/moderate/contiguous/n=1000-16      	     100	        22.68 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/moderate/contiguous/n=1000-16 	     100	        50.27 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/moderate/random/n=1000-16          	     100	        18.50 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/moderate/random/n=1000-16     	     100	       241.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/sparse/contiguous/n=1000-16        	     100	        48.20 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/sparse/contiguous/n=1000-16   	     100	        33.20 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/sparse/random/n=1000-16            	     100	        19.86 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/sparse/random/n=1000-16       	     100	        99.66 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/extreme/contiguous/n=1000-16       	     100	        21.56 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/extreme/contiguous/n=1000-16  	     100	        18.77 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/extreme/random/n=1000-16           	     100	        17.12 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/extreme/random/n=1000-16      	     100	        73.59 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/dense/contiguous/n=10000-16        	     100	        19.23 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/dense/contiguous/n=10000-16   	     100	        15.57 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/dense/random/n=10000-16            	     100	        25.31 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/dense/random/n=10000-16       	     100	        19.65 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/moderate/contiguous/n=10000-16     	     100	        17.98 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/moderate/contiguous/n=10000-16         	     100	        27.52 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/moderate/random/n=10000-16                  	     100	        33.65 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/moderate/random/n=10000-16             	     100	        68.36 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/sparse/contiguous/n=10000-16                	     100	        19.71 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/sparse/contiguous/n=10000-16           	     100	        18.56 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/sparse/random/n=10000-16                    	     100	        43.68 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/sparse/random/n=10000-16               	     100	       108.2 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/extreme/contiguous/n=10000-16               	     100	        38.21 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/extreme/contiguous/n=10000-16          	     100	        18.33 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/extreme/random/n=10000-16                   	     100	        25.78 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/extreme/random/n=10000-16              	     100	       120.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/dense/contiguous/n=100000-16                	     100	        38.83 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/dense/contiguous/n=100000-16           	     100	        17.86 ns/op	       0 B/op	       0 allocs/op
